out_channel0,M,R1,R2,R3,R4,R5,convblock1,widenfact1,B1,convblock2,widenfact2,B2,convblock3,widenfact3,B3,convblock4,widenfact4,B4,convblock5,widenfact5,B5,1_day_accuracy,1_day_accuracy_std,AVM
60,2,7,3,0,0,0,A,4,7,A,1,7,0,0,0,0,0,0,0,0,0,0.9366348732138242,0.022559839021158847,4.132422913781767
62,4,11,11,12,3,0,D,4,7,B,3,3,C,2,6,C,1,11,0,0,0,0.9200862834126368,0.0382319668819667,4.954767598543543
117,1,6,0,0,0,0,B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.7972531581093217,0.18660863124092314,12.392146016053623
112,5,4,9,11,5,4,D,2,6,C,1,11,D,4,3,B,2,6,D,2,4,0.932446325564315,0.0855361574322704,4.847197534351659
98,3,13,11,14,0,0,A,4,1,A,1,3,B,4,12,0,0,0,0,0,0,0.9132221348616468,0.04202394787277413,4.9608657827956515
47,3,12,15,4,0,0,B,1,12,D,4,7,C,4,10,0,0,0,0,0,0,0.9046091356786985,0.06160734778085808,9.88534667766626
96,5,2,5,13,7,1,B,1,1,A,1,7,C,4,6,B,4,10,B,4,8,0.9128592950978738,0.026633074750822258,8.561890755037052
65,3,7,7,6,0,0,A,1,4,A,4,11,A,3,5,0,0,0,0,0,0,0.9043296371160401,0.08759841196581827,9.851730224902377
86,2,12,12,0,0,0,D,1,4,D,1,4,0,0,0,0,0,0,0,0,0,0.8817134893268426,0.28262282528121685,10.247666817213995
28,2,8,5,0,0,0,D,2,3,D,3,10,0,0,0,0,0,0,0,0,0,0.8858112815111281,0.244147302805134,15.810290890766547
16,3,8,5,9,0,0,D,3,8,C,4,4,D,1,1,0,0,0,0,0,0,0.9304331562386245,0.056897531209097685,7.079993806598958
75,1,15,0,0,0,0,C,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0.6942500131013425,0.22529874670448696,11.225777388650263
104,2,10,8,0,0,0,A,1,11,D,2,7,0,0,0,0,0,0,0,0,0,0.6899442755046329,0.10905054571572415,16.649076847956632
128,5,12,6,9,5,16,A,1,12,B,1,7,B,4,12,C,4,10,A,4,1,0.9177307423656698,0.02678980531975843,9.03414336679311
125,2,7,11,0,0,0,B,2,1,B,4,3,0,0,0,0,0,0,0,0,0,0.9320810857794709,0.09741188180085154,6.603680609366173
120,1,16,0,0,0,0,A,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.8364561177807999,0.2736746397717773,10.12291452349507
51,4,13,9,14,3,0,A,4,3,D,3,2,C,3,6,A,2,9,0,0,0,0.9127890812386863,0.036012731574482995,4.112770599764955
103,1,8,0,0,0,0,B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.678641965882113,0.23777812295537903,12.983886232728603
77,2,15,8,0,0,0,A,4,5,A,1,8,0,0,0,0,0,0,0,0,0,0.9272335646556811,0.020314390598058986,8.08287618975917
19,5,13,11,1,5,12,B,4,6,B,4,1,A,1,5,B,2,10,A,3,12,0.913543075187723,0.04449072733647824,9.248570634835067
107,4,5,3,7,8,0,D,4,3,B,3,8,B,1,10,C,3,8,0,0,0,0.9066225235789326,0.023865948324863773,5.698071416133483
40,2,16,14,0,0,0,C,1,11,A,4,7,0,0,0,0,0,0,0,0,0,0.9284502358701733,0.06821025856786733,8.880380877089953
19,2,8,15,0,0,0,A,4,1,D,3,11,0,0,0,0,0,0,0,0,0,0.9342733552686155,0.06157653015139007,4.250174201450395
45,1,2,0,0,0,0,A,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.8345956026078721,0.24692405013387234,17.61114311108839
49,1,14,0,0,0,0,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6876697130779461,0.2916076189582628,10.732251401412569
105,2,2,10,0,0,0,C,2,3,B,4,1,0,0,0,0,0,0,0,0,0,0.9360932732341817,0.051879863173909274,4.578811838203297
12,5,14,11,6,6,2,D,1,1,A,2,12,D,2,10,A,3,6,D,3,7,0.9396876732122327,0.05288542838532255,9.076333822910204
48,5,11,6,6,2,14,B,4,7,B,1,11,C,3,9,A,4,11,A,3,4,0.9372483687574389,0.020498994477979045,9.270739428718494
123,5,7,3,6,5,16,A,4,7,A,2,2,D,2,12,A,3,12,C,4,7,0.9079070809221663,0.09303354293648092,5.2288624441613285
28,3,8,7,7,0,0,C,2,8,D,4,2,C,3,9,0,0,0,0,0,0,0.9100049192464781,0.04099431784084726,6.346059486456834
76,5,13,15,8,2,3,D,4,5,D,3,4,B,1,4,C,3,6,D,1,6,0.937503506458576,0.062048798452827944,4.010169261396924
57,1,3,0,0,0,0,A,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.9398514707917078,0.07370135475583572,6.295505404991504
24,2,5,16,0,0,0,A,2,1,B,1,12,0,0,0,0,0,0,0,0,0,0.8649392905767962,0.28192818990656565,15.972376333588311
28,3,15,2,7,0,0,D,4,11,B,1,9,D,4,9,0,0,0,0,0,0,0.9258937793769387,0.06892273476409237,5.748492254202229
10,2,9,12,0,0,0,D,4,5,B,3,8,0,0,0,0,0,0,0,0,0,0.9043987615301031,0.06043920212429445,4.2858234110813385
53,5,10,1,14,13,12,D,1,11,A,2,7,B,2,3,D,3,7,B,4,11,0.9100537135372013,0.03374927166184213,8.137683981300887
107,4,15,15,2,1,0,C,2,10,D,4,4,C,4,6,B,3,7,0,0,0,0.9358585785477597,0.03883935346168471,9.277185634395934
89,5,16,13,3,15,11,C,1,4,D,2,3,B,1,6,B,3,5,B,1,8,0.9124219479498732,0.029517709282312055,4.238623828078433
37,4,2,7,9,13,0,A,4,5,C,3,11,C,4,12,C,3,3,0,0,0,0.9279666517548775,0.024853649884786905,8.174299989633363
23,2,11,1,0,0,0,C,1,11,A,3,5,0,0,0,0,0,0,0,0,0,0.670237961493312,0.18887214639613875,17.579938136879434
60,3,15,1,9,0,0,D,1,7,D,1,2,C,3,4,0,0,0,0,0,0,0.7279831681472555,0.24505995987248966,11.355002746954433
90,3,11,10,7,0,0,B,4,12,C,3,4,D,1,1,0,0,0,0,0,0,0.9071392734857102,0.06147504533260348,9.617448628775488
111,2,16,16,0,0,0,C,3,7,C,1,6,0,0,0,0,0,0,0,0,0,0.7124473538475715,0.2614892068126515,10.233814182603304
119,2,14,2,0,0,0,B,3,11,C,2,11,0,0,0,0,0,0,0,0,0,0.8667584159640261,0.18418832301814567,16.30807098282609
127,3,13,10,2,0,0,D,3,9,C,1,10,D,3,1,0,0,0,0,0,0,0.7183127844277157,0.24754982624184468,16.72259660972579
107,5,5,12,16,2,9,C,1,3,C,1,9,D,2,8,C,1,8,A,2,5,0.9133836135333384,0.025092920256197235,9.636478534109042
38,4,7,8,14,6,0,B,1,12,C,1,5,C,2,6,D,3,1,0,0,0,0.9064036393342565,0.07066405340241418,5.257273867806777
98,1,10,0,0,0,0,A,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0.6337919807268063,0.26041232181091617,10.282265611649297
61,4,14,16,10,12,0,B,4,8,B,3,11,D,4,6,D,2,9,0,0,0,0.9241772886436282,0.0382675075729125,7.454488553137882
104,4,9,3,14,6,0,B,3,4,D,3,9,A,2,1,A,2,11,0,0,0,0.9349895426662528,0.07753721666289447,8.203355006963776
8,2,8,4,0,0,0,A,2,1,C,2,12,0,0,0,0,0,0,0,0,0,0.6209637192180288,0.2751903257321151,13.358931772790754
70,4,2,5,6,11,0,C,2,2,A,3,6,D,3,9,A,1,4,0,0,0,0.9058366348485497,0.0653841509917997,8.795552877052572
128,1,11,0,0,0,0,C,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.8211354350939973,0.23683441129007235,15.947083317603148
111,2,11,12,0,0,0,A,4,3,A,4,6,0,0,0,0,0,0,0,0,0,0.927286123824528,0.032959455829156215,7.108751409519832
96,3,13,11,9,0,0,B,1,2,D,1,3,C,1,2,0,0,0,0,0,0,0.6534144192843246,0.2563404656740242,12.061956177980163
14,2,4,11,0,0,0,A,4,8,B,2,1,0,0,0,0,0,0,0,0,0,0.9366905545854134,0.07693421144001536,5.3271292283635026
54,5,12,14,14,6,14,C,2,4,C,3,2,D,2,11,A,1,7,D,3,12,0.924447939884146,0.04655887539622808,8.39737834858061
40,3,8,10,7,0,0,A,2,2,D,3,9,D,2,1,0,0,0,0,0,0,0.8148493180450508,0.1756222859475009,10.5487671165668
105,3,11,8,5,0,0,D,4,11,C,2,9,C,2,4,0,0,0,0,0,0,0.9047214360727938,0.09484836628421905,9.179809914986059
126,4,9,6,2,13,0,A,4,5,A,2,2,B,2,12,B,1,1,0,0,0,0.9227987132585651,0.024016254906005497,9.307971627169385
87,3,16,4,9,0,0,C,4,11,D,2,4,C,2,9,0,0,0,0,0,0,0.9307626533541812,0.0853892368010067,4.665937995237858
122,2,1,9,0,0,0,B,3,8,B,3,5,0,0,0,0,0,0,0,0,0,0.6194068100733429,0.26521471471665026,10.687301191585561
39,4,12,7,9,2,0,D,2,8,B,3,6,D,1,5,A,4,6,0,0,0,0.9156139509021516,0.02753631225803492,9.21833814691812
64,3,14,4,11,0,0,A,3,1,B,1,5,A,3,7,0,0,0,0,0,0,0.6756549842740356,0.29557735654084405,13.56839224341326
117,5,1,3,4,13,15,D,3,8,C,4,6,B,4,12,C,3,10,A,2,7,0.902701482532025,0.09623718273503958,8.151944939757325
41,3,7,12,9,0,0,D,2,5,D,1,11,D,1,8,0,0,0,0,0,0,0.6416936108862784,0.18827917414132178,10.38137621322056
80,4,8,9,1,2,0,C,2,8,D,2,12,A,3,11,B,3,4,0,0,0,0.9095933789568834,0.05040278270324998,5.156677575070977
69,5,2,5,11,10,7,A,1,2,B,2,6,C,4,2,C,3,8,B,2,8,0.9129998084201483,0.04823277493674993,6.275607893121451
44,3,3,8,7,0,0,D,2,3,C,1,10,B,2,7,0,0,0,0,0,0,0.8535572279755699,0.23010224405225047,17.257162321065547
115,4,10,11,7,12,0,D,3,3,B,2,10,C,3,3,C,1,5,0,0,0,0.9257873479533503,0.033059942702200786,8.781009766004352
127,3,11,1,12,0,0,D,4,8,B,3,4,D,3,7,0,0,0,0,0,0,0.9394714005292922,0.09868145789427274,8.139291336908116
24,4,2,4,7,2,0,C,2,10,D,2,1,C,4,8,D,1,1,0,0,0,0.9384259425023834,0.04215400908905277,6.458792553180563
90,1,7,0,0,0,0,A,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.9344710838507199,0.09437359522404283,8.267732837972368
97,4,13,15,2,9,0,A,1,3,B,3,6,A,3,4,A,3,12,0,0,0,0.9366871416071773,0.07788702785731945,5.5240658881983284
76,2,15,15,0,0,0,C,4,5,A,1,4,0,0,0,0,0,0,0,0,0,0.9061028711846356,0.04319709387847336,8.360870614923936
10,2,3,7,0,0,0,A,3,10,D,2,8,0,0,0,0,0,0,0,0,0,0.8417461310889945,0.1920957432638834,17.192780047258882
95,1,1,0,0,0,0,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.9122708187751272,0.09627527112931829,7.394872377472363
54,2,6,10,0,0,0,A,4,1,D,3,4,0,0,0,0,0,0,0,0,0,0.9144664356236012,0.044617068831494675,4.436366564398773
48,5,13,14,8,15,4,A,3,6,D,1,7,D,3,12,B,2,1,B,3,5,0.9012181612207315,0.07492825336789054,8.494998974663543
96,2,2,8,0,0,0,C,4,9,A,2,11,0,0,0,0,0,0,0,0,0,0.9342124777460041,0.02823970440000104,7.196266995527908
125,5,3,1,6,8,9,C,4,7,A,2,2,B,4,9,D,4,7,D,1,5,0.9285447334471956,0.06548785845939985,5.827543617958113
76,2,3,12,0,0,0,B,1,9,B,4,6,0,0,0,0,0,0,0,0,0,0.9285956493819042,0.024319980345090145,7.798036092702265
104,1,4,0,0,0,0,C,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7755832277036567,0.2808547827762462,11.229474180762306
91,3,7,4,2,0,0,A,4,1,A,3,7,D,1,2,0,0,0,0,0,0,0.9235213605485993,0.0607759078068298,7.12255127447856
87,3,2,2,2,0,0,B,4,3,A,1,6,A,3,8,0,0,0,0,0,0,0.929948546379771,0.07811728018553843,9.234875626989421
91,4,4,15,11,16,0,D,3,12,D,3,9,B,2,4,D,3,6,0,0,0,0.9270648710409685,0.05917323522453273,9.374614870397284
110,4,11,2,5,2,0,B,3,2,C,1,8,C,3,1,A,2,8,0,0,0,0.9133643221159952,0.05293527123110596,4.350102337146267
48,5,9,4,2,10,10,D,1,11,D,3,10,A,3,12,A,3,9,D,4,8,0.9071583751768081,0.0957128426395833,7.917642507101289
96,5,1,11,5,11,12,D,2,12,D,2,12,B,2,3,A,3,9,A,4,11,0.9030046339002431,0.07877177765189927,6.523745471008386
52,2,2,6,0,0,0,A,2,10,A,2,4,0,0,0,0,0,0,0,0,0,0.781772926343967,0.24686893531613474,14.914008779857902
17,2,8,12,0,0,0,A,1,4,B,2,7,0,0,0,0,0,0,0,0,0,0.6970843200782352,0.1534752259330741,13.301007364221803
71,2,9,11,0,0,0,D,2,8,B,3,3,0,0,0,0,0,0,0,0,0,0.6716475015639424,0.2586787552863581,13.896813343168287
114,5,13,15,14,4,9,B,2,3,D,2,6,D,2,2,B,4,5,D,2,8,0.9016785113320107,0.0696139028914558,6.760470516509888
12,1,9,0,0,0,0,C,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7119405971203122,0.22357176124817862,17.44912726989812
70,1,4,0,0,0,0,A,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0.6623400326731881,0.28160444901071346,17.446234906328343
18,4,12,6,6,6,0,D,2,2,A,3,7,C,2,4,D,2,5,0,0,0,0.9012130125030798,0.05855359119251452,6.875525278796037
45,2,10,5,0,0,0,A,2,3,B,1,9,0,0,0,0,0,0,0,0,0,0.7369830892170526,0.17708140331124728,14.416191471292727
38,2,3,2,0,0,0,A,4,4,C,1,2,0,0,0,0,0,0,0,0,0,0.9254321297275433,0.04850164876715081,8.687973141942262
28,5,1,15,4,3,9,C,1,5,D,2,2,B,2,9,B,3,11,D,4,3,0.9095126247748568,0.021529372182254383,6.797820169255942
119,1,14,0,0,0,0,A,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.6000988501169846,0.24217640020893463,14.948403681197117
19,4,8,10,14,14,0,A,1,8,C,3,6,B,3,8,A,3,6,0,0,0,0.9356570909040915,0.06390705480064043,5.017144820560986
48,3,8,3,4,0,0,C,2,11,D,2,11,D,3,8,0,0,0,0,0,0,0.6334473111806693,0.14025891654054776,16.481012489358683
107,5,1,12,11,8,2,A,4,3,C,4,1,A,4,12,C,1,5,D,4,11,0.9258484335358065,0.06665326798465389,8.560515743783021
39,5,15,13,2,3,5,D,2,7,B,2,3,A,3,8,D,1,5,B,2,8,0.9252399678962621,0.0764294320386487,7.516088770746629
13,3,6,14,2,0,0,D,3,12,A,2,12,A,2,2,0,0,0,0,0,0,0.7524819659911081,0.26651058938240835,16.095351099983276
36,1,9,0,0,0,0,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7749649030496615,0.1456985445779375,12.332127429883737
17,2,1,3,0,0,0,C,2,4,C,4,10,0,0,0,0,0,0,0,0,0,0.9294669263453563,0.04415596667738094,9.073446373472674
15,3,3,8,14,0,0,A,3,12,B,4,2,A,2,12,0,0,0,0,0,0,0.9019372676547358,0.02421088395338818,8.876034152092759
43,3,8,15,2,0,0,A,3,4,C,4,10,B,3,12,0,0,0,0,0,0,0.933104412677468,0.03050899214728669,7.370385176575262
73,1,10,0,0,0,0,A,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.7008799396009793,0.267781347403943,17.005341888429612
89,5,8,14,15,4,16,B,4,5,D,2,2,A,3,1,A,2,1,B,3,1,0.9305633744331124,0.07930248338519846,4.396095578335427
78,2,7,5,0,0,0,A,2,6,B,2,11,0,0,0,0,0,0,0,0,0,0.7783317493868653,0.1304793053226025,12.234978603284953
26,2,3,12,0,0,0,C,2,11,D,1,4,0,0,0,0,0,0,0,0,0,0.6661548228163275,0.22876489167776348,11.235761525579733
102,2,3,15,0,0,0,C,4,6,A,4,11,0,0,0,0,0,0,0,0,0,0.9120401078872248,0.0931507672718922,9.105625424589206
103,2,3,13,0,0,0,A,3,5,D,3,7,0,0,0,0,0,0,0,0,0,0.7135046354750696,0.28175074714719966,15.547432679162347
81,5,10,11,5,6,9,C,1,5,C,1,3,D,1,12,C,2,7,B,2,12,0.921654569403513,0.05799477327989919,8.683073674506366
43,5,2,4,1,1,14,A,2,8,D,4,12,A,1,1,D,3,6,B,4,7,0.9238431623622082,0.06678188061919015,6.660459744281162
11,1,13,0,0,0,0,B,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0.7182164081036372,0.19958643768880668,12.973317179789756
71,2,10,3,0,0,0,B,2,9,C,4,11,0,0,0,0,0,0,0,0,0,0.9226749757035966,0.08215004462120488,8.699447430687211
62,3,13,3,15,0,0,C,2,8,B,1,2,B,2,9,0,0,0,0,0,0,0.6672430193444571,0.2552078406386301,12.891281395903029
106,5,15,2,6,14,6,A,1,12,B,4,12,D,4,2,B,4,6,D,2,7,0.915972089240928,0.0546359833312455,4.439382447910905
44,3,13,3,5,0,0,C,2,3,A,3,5,D,4,9,0,0,0,0,0,0,0.9226936428716479,0.05088230495314299,5.065332592856442
34,5,12,11,2,9,7,D,4,10,A,2,3,C,4,5,B,3,4,D,2,10,0.9101102480115887,0.06536098185892383,8.481926200947314
62,3,16,10,6,0,0,B,4,9,B,2,8,A,4,1,0,0,0,0,0,0,0.925878681466142,0.06271964714014477,9.291724161933876
101,3,7,10,10,0,0,C,3,11,C,4,3,C,3,8,0,0,0,0,0,0,0.9049635909472954,0.026761046705047278,4.220060604896579
41,4,2,4,7,13,0,A,2,8,C,1,11,C,1,12,A,3,1,0,0,0,0.92796805863071,0.05168861938060888,4.319504801117629
86,4,2,15,6,8,0,A,4,2,B,4,11,A,2,9,A,3,7,0,0,0,0.9383675431445053,0.0313134997030559,4.653656951661513
86,4,2,7,10,8,0,A,4,3,D,2,9,C,1,8,B,3,6,0,0,0,0.9364699567958696,0.05608867275260762,4.67470520074753
121,5,1,12,11,16,4,D,3,8,A,4,6,C,4,9,D,4,4,D,1,12,0.91725731007686,0.0924726838271996,5.21562539989777
115,4,15,11,8,1,0,A,1,6,D,3,4,C,2,4,B,4,3,0,0,0,0.9383756732252269,0.09319259950558567,5.644923872441371
69,5,14,13,13,15,9,A,4,3,A,2,4,A,2,3,D,3,12,B,2,11,0.9384835807475468,0.026342289186744684,9.69081859121015
67,4,3,8,8,6,0,D,2,1,D,4,11,C,3,6,B,2,7,0,0,0,0.9238727810840642,0.09013726128335746,4.740258289291262
76,5,12,15,12,13,4,D,3,8,C,2,12,B,3,8,B,1,2,C,3,9,0.9131812324907234,0.09459055208969937,8.612032883739667
45,4,11,14,1,11,0,A,2,12,B,1,8,A,1,10,D,2,9,0,0,0,0.9147283841191601,0.08889719957988061,6.517548377550383
19,5,2,12,6,5,5,D,3,4,C,4,3,D,1,6,C,3,7,A,3,4,0.9018104637273984,0.09965704387034516,9.956791365697796
105,2,12,6,0,0,0,C,4,3,A,1,1,0,0,0,0,0,0,0,0,0,0.930964401840741,0.027926020355691854,6.798263085974274
82,4,14,2,1,2,0,D,4,5,B,1,8,B,4,12,D,4,7,0,0,0,0.9197700779157109,0.035340352587375404,8.071506222327791
31,3,15,6,3,0,0,C,4,2,D,3,7,D,2,1,0,0,0,0,0,0,0.9223978948301537,0.07339805283381594,6.855486687439111
15,1,12,0,0,0,0,D,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0.6424574977053727,0.25831102789846055,12.31604575690336
75,5,2,5,16,13,10,A,3,7,A,1,2,D,2,6,B,4,6,A,3,10,0.9032070414808597,0.07207666924136187,9.357779165290665
8,3,4,6,5,0,0,A,2,4,A,3,7,B,1,5,0,0,0,0,0,0,0.7988572467053943,0.2840883391754834,13.040261988355791
72,5,8,2,9,6,8,A,3,2,D,1,5,C,3,7,A,4,4,D,2,11,0.9326241333306226,0.06718250230421008,5.887843541379698
86,3,14,1,9,0,0,B,1,3,D,1,6,A,1,11,0,0,0,0,0,0,0.6946907435041965,0.17477817122513215,11.04067156637084
63,2,8,3,0,0,0,A,4,7,D,2,5,0,0,0,0,0,0,0,0,0,0.9211557555441483,0.04994626022169058,4.954041451696506
57,3,7,3,10,0,0,B,4,1,D,3,1,B,4,4,0,0,0,0,0,0,0.9111267458909108,0.07930553139383976,8.421505751986098
82,2,1,1,0,0,0,C,4,12,C,2,8,0,0,0,0,0,0,0,0,0,0.904167461099993,0.0277836261440884,4.812506726087157
85,3,16,4,7,0,0,A,4,11,C,4,11,D,3,10,0,0,0,0,0,0,0.9328320080887434,0.06331717225450616,9.015538425395041
49,3,3,4,8,0,0,A,3,6,B,4,1,C,4,7,0,0,0,0,0,0,0.9311511054867126,0.038315205513352116,9.314355242000534
32,1,6,0,0,0,0,B,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.732628423972151,0.25906455666194356,14.588489996023995
55,4,1,3,12,9,0,D,2,8,A,4,10,D,3,2,A,2,5,0,0,0,0.9000169428024057,0.08281500822204708,6.062450457211118
106,5,5,8,2,3,13,A,4,3,D,1,6,D,2,3,C,1,7,C,1,1,0.9277357472194383,0.08906612719388513,8.63977557579106
79,4,7,6,8,5,0,D,1,10,C,4,12,A,3,5,C,1,11,0,0,0,0.9097993838852851,0.08053475249153731,6.041763409604185
39,1,8,0,0,0,0,B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6562737268566752,0.13245734700057915,13.869934435074404
38,3,14,2,5,0,0,D,2,2,C,2,3,A,2,5,0,0,0,0,0,0,0.8659352201776207,0.2584394543588425,15.18802691715274
115,3,3,7,10,0,0,A,4,10,C,2,4,A,4,1,0,0,0,0,0,0,0.9011200177161544,0.024342883402693867,5.508569732275545
80,3,3,4,3,0,0,B,4,6,A,3,11,C,1,11,0,0,0,0,0,0,0.9017401240353481,0.08481097441291041,6.354112972171083
65,5,13,10,5,10,8,A,4,10,C,4,3,D,3,10,A,1,10,B,3,3,0.906671372863742,0.030666668623923296,8.14908052314515
125,2,1,16,0,0,0,C,1,3,C,1,8,0,0,0,0,0,0,0,0,0,0.7428305800188376,0.2013707477401922,10.546287103141086
25,3,14,2,1,0,0,C,1,3,B,4,4,B,4,6,0,0,0,0,0,0,0.9143635504633418,0.025466395281564393,6.053673351894487
65,3,9,1,7,0,0,C,1,4,A,2,12,B,1,9,0,0,0,0,0,0,0.8055182196761949,0.2753066214521257,17.889383354952983
93,5,14,1,16,15,15,B,4,2,D,4,12,A,2,1,B,4,1,C,2,11,0.9201388823504297,0.06819824486537408,9.201206586321796
56,5,4,6,11,3,14,B,2,1,D,2,11,A,3,1,D,4,8,D,1,8,0.9381148165897393,0.03505002637380304,4.543576248404891
37,1,1,0,0,0,0,D,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0.8575469021974995,0.15807891650354502,10.573357663661834
60,4,16,9,6,11,0,A,3,1,D,1,1,B,1,7,B,4,10,0,0,0,0.9085928718474858,0.06448828758648864,5.793105941964251
26,2,9,15,0,0,0,B,1,3,C,1,6,0,0,0,0,0,0,0,0,0,0.6958545653492013,0.10922935778403793,13.776556717020032
15,2,4,9,0,0,0,B,1,4,B,2,10,0,0,0,0,0,0,0,0,0,0.6845688330566541,0.180277299713485,15.555952598991876
95,5,1,3,14,15,2,C,3,1,D,2,1,B,3,7,A,1,8,D,2,3,0.9198762414354887,0.08586125816479492,6.385216454110509
118,2,6,9,0,0,0,C,4,3,C,2,8,0,0,0,0,0,0,0,0,0,0.9139866273327616,0.034442412491060004,4.448398763076714
76,3,3,12,14,0,0,A,1,12,C,2,5,A,2,1,0,0,0,0,0,0,0.6538465871974799,0.19900303128403013,16.742947677500354
34,4,13,12,13,8,0,B,3,10,B,2,7,C,3,9,C,2,8,0,0,0,0.913298144544699,0.07188772951358428,7.7075347349991175
88,2,7,13,0,0,0,A,1,2,C,2,9,0,0,0,0,0,0,0,0,0,0.8188356828920463,0.2698941945508122,13.656967163822163
36,1,11,0,0,0,0,C,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.9007438487344647,0.028158163968866487,4.771006363816272
117,2,13,11,0,0,0,A,2,10,A,3,2,0,0,0,0,0,0,0,0,0,0.8466135178158125,0.17440688362252846,15.393324470238817
26,1,4,0,0,0,0,B,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.904248891288847,0.07464439446365459,4.166912305658098
35,2,15,11,0,0,0,A,2,8,A,4,5,0,0,0,0,0,0,0,0,0,0.9109068920490889,0.07702532650767321,6.4983054736318016
22,2,2,1,0,0,0,B,3,10,D,4,7,0,0,0,0,0,0,0,0,0,0.9303445590001695,0.02627612689703508,9.217193349712417
54,3,10,12,8,0,0,B,4,12,A,2,5,D,2,1,0,0,0,0,0,0,0.917409241122473,0.09156643342168583,8.819376114721607
55,2,9,15,0,0,0,A,1,8,D,4,5,0,0,0,0,0,0,0,0,0,0.9178175230096182,0.08793151099749831,9.113379029060873
36,1,15,0,0,0,0,D,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.6350855536607982,0.2833799838148699,17.012627084844567
44,4,5,5,16,4,0,A,2,4,D,1,10,B,4,12,B,4,4,0,0,0,0.9048638727350166,0.049848894991760664,5.647852519243742
56,4,3,9,2,12,0,B,2,5,C,2,10,A,1,8,A,4,8,0,0,0,0.9151264795848049,0.08725620625049925,5.196549727283335
77,5,5,6,2,2,4,C,1,4,B,3,5,D,1,5,D,1,9,B,1,8,0.9158304054404124,0.023628522015595274,6.141455361272948
80,3,6,10,9,0,0,D,3,4,D,3,8,C,3,2,0,0,0,0,0,0,0.803249226384539,0.20757271538833771,14.329595837699795
30,1,15,0,0,0,0,A,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.7362008600427948,0.21902989540557613,13.637429362192108
36,4,2,7,4,13,0,D,1,12,A,2,6,A,3,11,D,2,5,0,0,0,0.9247057405559475,0.028985600970944603,4.533663189789368
88,3,7,5,7,0,0,B,2,10,C,4,12,B,1,9,0,0,0,0,0,0,0.9023799317281108,0.07701496088929038,6.510952882112787
70,3,4,8,5,0,0,A,2,2,A,4,1,B,2,10,0,0,0,0,0,0,0.9101756245631089,0.0874971442859517,4.339307750642305
43,1,16,0,0,0,0,C,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.9239452163903457,0.0981255889150262,9.354332403713986
28,2,8,5,0,0,0,C,3,3,C,4,10,0,0,0,0,0,0,0,0,0,0.9393166705348558,0.08979325451267255,8.382284260042152
108,4,7,5,14,13,0,C,1,4,C,1,4,B,3,10,D,4,12,0,0,0,0.9104327124504428,0.0833470455491533,8.0448114534519
20,3,8,13,5,0,0,B,1,6,D,3,9,A,4,6,0,0,0,0,0,0,0.9388584343329712,0.09460560445504593,6.416190594749426
114,3,8,6,14,0,0,B,1,8,B,1,11,D,1,4,0,0,0,0,0,0,0.7070315856460524,0.13571682606218666,13.613724897213404
62,1,5,0,0,0,0,A,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.7446480612697803,0.2798324380126611,11.42826009750063
81,4,1,13,9,9,0,B,3,2,C,4,9,A,1,1,D,4,1,0,0,0,0.9225053208539956,0.033629979777327845,7.206475392660887
52,3,6,13,5,0,0,A,2,3,A,1,6,D,4,8,0,0,0,0,0,0,0.9212395536033875,0.04539416287402817,8.293257853318417
51,2,10,10,0,0,0,A,3,3,D,2,11,0,0,0,0,0,0,0,0,0,0.6449166792923736,0.20828171969098103,14.461971547133336
93,1,5,0,0,0,0,B,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0.9008461089003088,0.0684636625476552,4.186201929574139
20,5,12,7,4,1,3,D,2,6,A,3,5,B,4,5,C,2,9,B,1,7,0.9124918982004078,0.06374635172142061,8.064362294566719
